Unité;USD;JPY;DKK;GBP;SEK;CHF;ISK;NOK;BGN;CYP;CZK;EEK;HUF;LTL;LVL;MTL;PLN;RON;SIT;SKK;TRY;AUD;CAD;HKD;NZD;SGD;KRW;ZAR;CNY;PHP;MYR;THB;RUB;IDR;HRK;BRL;MXN;INR;ILS
01/11/2010;1,39260;111,94000;7,45690;0,86675;9,27650;1,37560;ND;8,14550;1,95580;ND;24,53300;15,64660;270,75000;3,45280;0,70970;ND;3,97010;4,28250;ND;ND;1,98720;1,40940;1,41600;10,79570;1,81300;1,79890;1556,66000;9,74950;9,33250;59,73900;4,30660;41,59000;42,89930;12424,86000;7,34690;2,36910;17,19510;61,88710;5,04680
02/11/2010;1,40180;113,18000;7,45640;0,87490;9,32300;1,37660;ND;8,20300;1,95580;ND;24,50000;15,64660;270,75000;3,45280;0,70970;ND;3,95480;4,28800;ND;ND;1,98300;1,40210;1,41680;10,86600;1,81540;1,80570;1559,75000;9,74400;9,36080;59,84700;4,32600;41,77400;43,15550;12511,26000;7,34400;2,38740;17,24190;62,17000;5,06770
03/11/2010;1,40140;113,67000;7,45530;0,87030;9,32400;1,37610;ND;8,20800;1,95580;ND;24,49700;15,64660;272,00000;3,45280;0,70970;ND;3,93270;4,29780;ND;ND;1,97680;1,40580;1,41360;10,86240;1,80930;1,80490;1555,48000;9,68050;9,35590;59,47200;4,32330;41,69400;43,18850;12497,56000;7,34320;2,37060;17,21620;62,12400;5,06230
04/11/2010;1,42440;115,15000;7,45470;0,87585;9,25500;1,37820;ND;8,14800;1,95580;ND;24,40800;15,64660;272,40000;3,45280;0,70970;ND;3,89580;4,28480;ND;ND;1,98300;1,40560;1,42690;11,04040;1,78890;1,82800;1571,18000;9,66000;9,49150;60,21700;4,39160;42,29800;43,43000;12661,75000;7,34450;2,39600;17,40460;62,93700;5,10220
05/11/2010;1,40840;114,41000;7,45360;0,86790;9,29100;1,35460;ND;8,11900;1,95580;ND;24,58500;15,64660;273,71000;3,45280;0,70970;ND;3,91500;4,29100;ND;ND;1,96740;1,38650;1,41000;10,91700;1,77470;1,81060;1561,00000;9,58820;9,37520;60,04300;4,34220;41,74100;43,31000;12541,46000;7,35600;2,36100;17,21630;62,00000;5,04870
08/11/2010;1,39170;112,88000;7,45350;0,86270;9,29400;1,34350;ND;8,08500;1,95580;ND;24,57500;15,64660;274,60000;3,45280;0,70930;ND;3,91930;4,28750;ND;ND;1,96210;1,37700;1,39600;10,78800;1,76800;1,79220;1549,24000;9,55600;9,29390;60,05800;4,30380;41,26700;42,81500;12396,12000;7,34950;2,36070;17,04620;61,82000;5,02840
09/11/2010;1,39450;112,44000;7,45440;0,86235;9,30830;1,34200;ND;8,07700;1,95580;ND;24,58300;15,64660;274,15000;3,45280;0,70920;ND;3,92190;4,28500;ND;ND;1,96230;1,37260;1,39310;10,80930;1,76810;1,79050;1551,58000;9,49490;9,26510;60,23600;4,31770;41,14900;42,70170;12421,33000;7,35580;2,36380;16,97590;61,85550;5,05850
10/11/2010;1,37700;113,48000;7,45340;0,85685;9,29750;1,34020;ND;8,07600;1,95580;ND;24,61800;15,64660;273,40000;3,45280;0,70930;ND;3,88430;4,27770;ND;ND;1,94880;1,37660;1,38320;10,67400;1,76800;1,77380;1530,02000;9,47910;9,13460;59,62000;4,25660;40,75200;42,28000;12243,64000;7,36550;2,34460;16,92590;61,00800;5,02070
11/11/2010;1,37000;112,78000;7,45380;0,84910;9,31020;1,32820;ND;8,09100;1,95580;ND;24,63400;15,64660;276,54000;3,45280;0,70930;ND;3,93290;4,28650;ND;ND;1,95400;1,36820;1,37420;10,61980;1,74950;1,76460;1520,57000;9,46740;9,07720;60,08900;4,24420;40,71000;41,92200;12206,66000;7,37270;2,34910;16,77690;60,93100;5,00970
12/11/2010;1,37110;112,59000;7,45420;0,85070;9,35820;1,33570;ND;8,13300;1,95580;ND;24,63000;15,64660;276,01000;3,45280;0,70920;ND;3,92890;4,29500;ND;ND;1,96200;1,38350;1,38510;10,62790;1,76530;1,77460;1545,35000;9,52600;9,10000;59,97600;4,26520;40,85900;42,17000;12235,68000;7,38050;2,35600;16,79190;61,18000;5,03460
15/11/2010;1,36260;113,31000;7,45410;0,84790;9,36900;1,34280;ND;8,13550;1,95580;ND;24,62700;15,64660;276,48000;3,45280;0,70920;ND;3,93000;4,29400;ND;ND;1,97260;1,38220;1,37490;10,56360;1,76010;1,77530;1547,22000;9,53930;9,05300;59,56500;4,27790;40,80300;42,19620;12212,30000;7,39600;2,34660;16,77970;61,54200;5,00440
16/11/2010;1,36120;113,21000;7,45470;0,85100;9,37530;1,34080;ND;8,16700;1,95580;ND;24,60700;15,64660;276,95000;3,45280;0,70920;ND;3,93720;4,29250;ND;ND;1,98010;1,38740;1,38170;10,55460;1,76550;1,76820;1539,11000;9,54260;9,03550;59,56600;4,26120;40,65200;42,32150;12197,34000;7,39410;2,35040;16,73700;61,68000;4,98650
17/11/2010;1,34810;112,50000;7,45500;0,84895;9,39800;1,34260;ND;8,18500;1,95580;ND;24,59500;15,64660;278,11000;3,45280;0,70950;ND;3,96400;4,29650;ND;ND;1,96910;1,38010;1,37780;10,45660;1,75690;1,76090;1545,54000;9,52630;8,95480;59,29900;4,25950;40,49000;42,31730;12140,18000;7,39260;2,34200;16,71250;61,16780;4,96630
18/11/2010;1,36470;113,72000;7,45490;0,85220;9,35730;1,34750;ND;8,16200;1,95580;ND;24,64800;15,64660;275,09000;3,45280;0,70930;ND;3,93750;4,29800;ND;ND;1,97470;1,38120;1,38950;10,58160;1,75770;1,76720;1542,77000;9,53630;9,05290;59,35000;4,26120;40,85900;42,39100;12203,70000;7,39450;2,33850;16,78580;61,72500;4,98350
19/11/2010;1,36740;114,09000;7,45540;0,85520;9,39450;1,36070;ND;8,20000;1,95580;ND;24,71900;15,64660;274,25000;3,45280;0,70930;ND;3,93450;4,29800;ND;ND;1,97850;1,39030;1,39570;10,60310;1,76200;1,77440;1546,70000;9,56670;9,07890;59,84800;4,26600;40,94000;42,46300;12255,28000;7,39530;2,34610;16,82130;61,98550;4,97340
22/11/2010;1,36470;113,97000;7,45610;0,85490;9,38550;1,35050;ND;8,20700;1,95580;ND;24,68500;15,64660;273,11000;3,45280;0,70930;ND;3,93400;4,29730;ND;ND;1,97180;1,38170;1,38650;10,58370;1,76690;1,77190;1542,35000;9,54980;9,06380;60,09700;4,23330;40,88600;42,41250;12192,05000;7,39600;2,34520;16,75850;62,00500;4,94370
23/11/2010;1,34960;112,50000;7,45530;0,84795;9,38650;1,33380;ND;8,20700;1,95580;ND;24,68000;15,64660;275,30000;3,45280;0,70960;ND;3,95430;4,31130;ND;ND;1,99200;1,37890;1,37990;10,47110;1,76260;1,77130;1576,84000;9,54640;8,96800;59,84800;4,23650;40,57600;42,30400;12129,30000;7,39700;2,33880;16,72590;61,52000;4,94170
24/11/2010;1,33390;111,28000;7,45480;0,84380;9,29230;1,32760;ND;8,14450;1,95580;ND;24,68800;15,64660;275,58000;3,45280;0,70940;ND;3,97430;4,30600;ND;ND;1,97550;1,36320;1,35560;10,34850;1,75460;1,74760;1532,62000;9,47550;8,87620;58,80000;4,18810;40,07600;41,81300;11959,96000;7,41100;2,30700;16,58440;60,97000;4,86580
25/11/2010;1,33210;111,35000;7,45580;0,84645;9,27050;1,33260;ND;8,12750;1,95580;ND;24,72000;15,64660;277,35000;3,45280;0,70930;ND;3,97890;4,29950;ND;ND;1,96600;1,35950;1,34540;10,33690;1,75470;1,74280;1524,67000;9,38970;8,85950;58,70800;4,18000;40,03600;41,65100;11944,66000;7,41500;2,29020;16,44810;60,70000;4,86140
26/11/2010;1,32250;110,92000;7,45400;0,84470;9,30700;1,32520;ND;8,17700;1,95580;ND;24,72500;15,64660;279,90000;3,45280;0,70960;ND;4,02750;4,31250;ND;ND;1,97070;1,37150;1,35230;10,26710;1,76530;1,74550;1539,23000;9,42900;8,81780;58,62600;4,18300;40,06500;41,53900;11919,98000;7,42180;2,28620;16,52440;60,64300;4,86320
29/11/2010;1,31460;110,73000;7,45430;0,84400;9,22050;1,31860;ND;8,12850;1,95580;ND;24,75800;15,64660;280,58000;3,45280;0,70960;ND;4,04760;4,29430;ND;ND;1,97450;1,36620;1,34290;10,20560;1,76400;1,73500;1523,23000;9,38520;8,75600;58,31000;4,15350;39,69400;41,15750;11867,78000;7,42750;2,27390;16,46210;60,39500;4,83450
30/11/2010;1,29980;109,00000;7,45290;0,83765;9,17150;1,29900;ND;8,09100;1,95580;ND;24,91500;15,64660;284,18000;3,45280;0,70930;ND;4,06920;4,29250;ND;ND;1,96450;1,35950;1,33060;10,09790;1,75570;1,72190;1510,51000;9,27140;8,66580;57,36100;4,11710;39,25400;40,95450;11765,09000;7,42600;2,23730;16,31900;59,74000;4,78920
01/12/2010;1,31150;110,37000;7,45280;0,83930;9,15400;1,31780;ND;8,06000;1,95580;ND;24,96100;15,64660;280,45000;3,45280;0,70970;ND;4,02020;4,29730;ND;ND;1,96100;1,36150;1,33600;10,18640;1,75890;1,71760;1508,78000;9,20450;8,73900;57,18400;4,13380;39,44300;41,24450;11812,03000;7,42430;2,23490;16,22140;59,46640;4,79750
02/12/2010;1,31550;110,97000;7,45210;0,84450;9,15310;1,31600;ND;8,06000;1,95580;ND;25,01000;15,64660;278,75000;3,45280;0,70970;ND;4,00550;4,30360;ND;ND;1,96000;1,36140;1,32910;10,21940;1,75530;1,72480;1512,04000;9,17880;8,76290;57,46400;4,14000;39,52400;41,29850;11857,07000;7,42250;2,24050;16,30140;59,58500;4,80150
03/12/2010;1,32460;110,86000;7,45290;0,84800;9,12650;1,31430;ND;8,00500;1,95580;ND;25,01800;15,64660;278,03000;3,45280;0,70970;ND;3,99520;4,30730;ND;ND;1,98130;1,35080;1,32690;10,28460;1,75190;1,73150;1503,92000;9,16050;8,82620;58,06200;4,16980;39,81100;41,47450;11924,57000;7,37750;2,25300;16,33890;59,73600;4,79910
06/12/2010;1,32800;110,06000;7,45250;0,84720;9,11150;1,30840;ND;7,97850;1,95580;ND;25,04300;15,64660;280,15000;3,45280;0,70980;ND;4,01900;4,30600;ND;ND;1,97220;1,34540;1,33660;10,31130;1,74690;1,73450;1507,76000;9,17560;8,82910;58,09700;4,17900;39,86000;41,53950;11983,86000;7,37530;2,24050;16,44600;59,67000;4,82110
07/12/2010;1,33630;110,43000;7,45270;0,84670;9,09800;1,30620;ND;7,96600;1,95580;ND;25,06900;15,64660;278,00000;3,45280;0,70980;ND;4,01170;4,30050;ND;ND;1,97140;1,34190;1,33860;10,37400;1,74500;1,74050;1510,35000;9,18870;8,87920;58,23900;4,20270;40,08900;41,46720;12030,63000;7,38320;2,23380;16,47470;59,64200;4,83780
08/12/2010;1,32000;111,08000;7,45450;0,83670;9,14840;1,30600;ND;7,96250;1,95580;ND;25,09000;15,64660;278,85000;3,45280;0,70970;ND;4,06330;4,30050;ND;ND;1,97350;1,34800;1,33610;10,25550;1,76300;1,73880;1512,39000;9,17170;8,79340;57,64100;4,15140;39,79100;41,24000;11911,96000;7,38360;2,22220;16,54270;59,52830;4,80870
09/12/2010;1,32140;111,02000;7,45550;0,83820;9,13100;1,30600;ND;7,95500;1,95580;ND;25,07300;15,64660;277,39000;3,45280;0,70970;ND;4,03050;4,30070;ND;ND;1,98830;1,34320;1,33540;10,26650;1,77100;1,73460;1507,61000;9,14010;8,79390;57,74800;4,15910;39,72800;40,91350;11919,04000;7,38600;2,24080;16,41300;59,78400;4,79370
10/12/2010;1,32440;110,80000;7,45480;0,83715;9,10770;1,29980;ND;7,93750;1,95580;ND;25,17300;15,64660;278,20000;3,45280;0,70970;ND;4,02960;4,29500;ND;ND;1,98470;1,33990;1,33710;10,29650;1,76280;1,73190;1509,62000;9,06840;8,81470;57,85000;4,15180;39,81800;40,91980;11947,46000;7,39000;2,25730;16,49470;59,62700;4,78170
13/12/2010;1,32670;111,55000;7,45450;0,84375;9,14640;1,29870;ND;7,92650;1,95580;ND;25,16800;15,64660;278,34000;3,45280;0,70950;ND;4,01560;4,29250;ND;ND;1,99700;1,33900;1,33590;10,31750;1,76300;1,73530;1518,96000;9,09000;8,84510;58,24700;4,16580;39,88900;40,97230;11961,04000;7,41750;2,26480;16,49820;59,91200;4,79010
14/12/2010;1,34350;111,63000;7,45360;0,84865;9,12840;1,29160;ND;7,89600;1,95580;ND;25,16200;15,64660;277,33000;3,45280;0,70970;ND;3,99000;4,29150;ND;ND;2,01960;1,34330;1,35310;10,44410;1,77880;1,74570;1531,16000;9,16630;8,94110;58,69800;4,20000;40,31200;41,24500;12104,46000;7,40400;2,28020;16,65110;60,30600;4,82220
15/12/2010;1,33600;111,88000;7,45160;0,85290;9,07980;1,28260;ND;7,86600;1,95580;ND;25,15500;15,64660;274,63000;3,45280;0,70970;ND;3,97830;4,28850;ND;ND;2,02770;1,34360;1,34400;10,38780;1,78610;1,75020;1541,53000;9,06860;8,89170;58,70600;4,19900;40,19400;40,93750;12061,15000;7,38980;2,26940;16,57660;60,56400;4,78370
16/12/2010;1,32380;111,28000;7,45030;0,84795;9,03810;1,28490;ND;7,89500;1,95580;ND;25,15500;15,64660;273,70000;3,45280;0,70980;ND;3,97900;4,29300;ND;ND;2,02230;1,33730;1,32970;10,29390;1,79210;1,74060;1529,58000;9,05190;8,82090;58,47300;4,15400;39,86300;40,67400;11964,29000;7,39050;2,25480;16,44690;60,07700;4,75990
17/12/2010;1,32600;111,26000;7,44980;0,85185;9,02230;1,27380;ND;7,89250;1,95580;ND;25,21800;15,64660;272,75000;3,45280;0,70980;ND;3,97980;4,29350;ND;ND;2,03710;1,34280;1,33580;10,31240;1,79760;1,74270;1533,35000;9,05810;8,82520;58,73700;4,15240;39,98200;40,71850;11976,33000;7,38780;2,26400;16,47950;60,12360;4,76120
20/12/2010;1,31470;110,10000;7,44990;0,84620;8,98600;1,26980;ND;7,86050;1,95580;ND;25,26500;15,64660;274,83000;3,45280;0,70940;ND;3,99660;4,29150;ND;ND;2,04700;1,32320;1,33160;10,22580;1,77180;1,73150;1517,48000;8,96480;8,77500;58,46700;4,13720;39,68100;40,45500;11886,00000;7,38430;2,24660;16,31150;59,71400;4,73900
21/12/2010;1,31550;110,00000;7,45070;0,85030;8,97950;1,26130;ND;7,86200;1,95580;ND;25,25800;15,64660;275,60000;3,45280;0,70930;ND;3,99400;4,28880;ND;ND;2,04790;1,31830;1,34100;10,22640;1,76660;1,72770;1516,74000;8,95840;8,75980;58,34200;4,11730;39,67500;40,44680;11894,14000;7,38640;2,23490;16,30170;59,50000;4,73820
22/12/2010;1,31120;109,68000;7,45210;0,84920;8,98120;1,25020;ND;7,87150;1,95580;ND;25,28000;15,64660;276,20000;3,45280;0,70980;ND;3,99280;4,28530;ND;ND;2,03550;1,31430;1,33220;10,19800;1,76500;1,71680;1510,27000;8,92110;8,71440;57,95800;4,09850;39,55200;40,28250;11856,37000;7,39140;2,22460;16,19330;59,13150;4,71830
23/12/2010;1,30640;108,95000;7,45300;0,84820;8,96300;1,25530;ND;7,83700;1,95580;ND;25,30500;15,64660;278,43000;3,45280;0,70940;ND;3,97980;4,28880;ND;ND;2,03020;1,30490;1,32730;10,16290;1,75310;1,70690;1510,51000;8,82160;8,67850;57,70300;4,06750;39,40100;40,00350;11824,28000;7,39000;2,22260;16,10270;58,97000;4,70030
24/12/2010;1,30990;108,63000;7,45270;0,84960;8,98850;1,26180;ND;7,82600;1,95580;ND;25,32800;15,64660;279,20000;3,45280;0,70940;ND;3,96550;4,28780;ND;ND;2,02890;1,30520;1,32360;10,19130;1,75080;1,70250;1507,20000;8,83530;8,68070;57,71300;4,05480;39,57000;39,94150;11842,02000;7,38700;2,21550;16,19040;59,09520;4,69760
27/12/2010;1,31360;108,89000;7,45320;0,85230;8,97710;1,26260;ND;7,83500;1,95580;ND;25,35000;15,64660;278,83000;3,45280;0,70920;ND;3,97630;4,28840;ND;ND;2,03560;1,31130;1,32400;10,22110;1,75690;1,70950;1511,06000;8,82900;8,71020;57,88200;4,06560;39,65100;39,91910;11866,25000;7,38780;2,21940;16,22030;59,42500;4,71170
28/12/2010;1,31950;108,20000;7,45440;0,85345;8,99680;1,25130;ND;7,82550;1,95580;ND;25,35500;15,64660;279,15000;3,45280;0,70980;ND;3,98230;4,28900;ND;ND;2,05640;1,30380;1,32210;10,26660;1,74500;1,70910;1512,00000;8,82420;8,74140;57,93000;4,08320;39,82900;39,93500;11898,93000;7,38790;2,22220;16,26680;59,46500;4,71140
29/12/2010;1,31360;107,99000;7,45280;0,85390;8,98850;1,24830;ND;7,80900;1,95580;ND;25,26300;15,64660;279,40000;3,45280;0,70970;ND;3,96670;4,29860;ND;ND;2,05450;1,29750;1,31550;10,22250;1,72720;1,70420;1500,57000;8,78550;8,69760;57,60100;4,05180;39,62800;39,99490;11822,75000;7,38480;2,21270;16,26760;59,15500;4,69610
30/12/2010;1,32800;108,24000;7,45440;0,86020;9,01330;1,24750;ND;7,81900;1,95580;ND;25,24000;15,64660;279,00000;3,45280;0,70980;ND;3,96500;4,28730;ND;ND;2,06360;1,30790;1,32750;10,33500;1,72070;1,71320;1504,06000;8,80300;8,76590;58,10800;4,09000;40,04600;40,54320;11933,16000;7,38550;2,21820;16,44730;59,65000;4,71770
31/12/2010;1,33620;108,65000;7,45350;0,86075;8,96550;1,25040;ND;7,80000;1,95580;ND;25,06100;15,64660;277,95000;3,45280;0,70940;ND;3,97500;4,26200;ND;ND;2,06940;1,31360;1,33220;10,38560;1,72000;1,71360;1499,06000;8,86250;8,82200;58,30000;4,09500;40,17000;40,82000;12002,14000;7,38300;2,21770;16,54750;59,75800;4,73210
03/01/2011;1,33480;108,70000;7,45310;0,86131;8,93700;1,24650;ND;7,78000;1,95580;ND;25,08800;ND;278,39000;3,45280;0,70980;ND;3,95780;4,27250;ND;ND;2,08070;1,30850;1,32320;10,37120;1,71830;1,71480;1500,68000;8,81960;8,79590;58,43600;4,09050;40,15100;40,78910;11979,69000;7,38450;2,20680;16,43140;59,58000;4,72780
04/01/2011;1,34210;110,20000;7,45330;0,85875;8,95450;1,26690;ND;7,80900;1,95580;ND;24,88800;ND;275,85000;3,45280;0,70980;ND;3,94030;4,26760;ND;ND;2,07440;1,32980;1,33300;10,42530;1,74830;1,72440;1502,39000;8,91850;8,86970;58,51600;4,11290;40,33700;40,90150;12053,57000;7,38950;2,21920;16,36420;60,44810;4,73010
05/01/2011;1,32130;108,72000;7,45270;0,84830;8,92950;1,26170;ND;7,78950;1,95580;ND;24,87500;ND;277,05000;3,45280;0,70630;ND;3,89730;4,27000;ND;ND;2,04900;1,32150;1,32180;10,26920;1,72810;1,70660;1489,33000;8,90710;8,74570;57,89600;4,05650;39,87700;40,42270;11862,20000;7,39800;2,20000;16,19780;59,98000;4,68140
06/01/2011;1,30910;108,92000;7,45170;0,84450;8,92100;1,26770;ND;7,74750;1,95580;ND;24,71000;ND;275,95000;3,45280;0,70150;ND;3,85530;4,25750;ND;ND;2,02510;1,31380;1,30110;10,17770;1,72690;1,69390;1466,14000;8,85890;8,67480;57,49600;4,01700;39,56800;40,03300;11778,06000;7,39950;2,20420;15,94480;59,28250;4,66350
07/01/2011;1,29610;108,29000;7,45030;0,83830;8,93780;1,25120;ND;7,72600;1,95580;ND;24,56500;ND;277,27000;3,45280;0,70090;ND;3,87680;4,25830;ND;ND;2,03440;1,30600;1,28670;10,07380;1,71120;1,68240;1458,71000;8,86730;8,59060;57,45500;3,97840;39,42300;39,85380;11703,25000;7,40350;2,19170;15,83690;58,92000;4,64800
10/01/2011;1,29030;107,17000;7,44940;0,83180;8,92050;1,24590;ND;7,70850;1,95580;ND;24,64800;ND;280,42000;3,45280;0,70060;ND;3,90470;4,26380;ND;ND;2,05240;1,30370;1,28500;10,03400;1,70110;1,68020;1459,30000;8,87170;8,56460;57,30800;3,97480;39,65000;39,67500;11738,82000;7,40230;2,18180;15,82230;58,75400;4,61920
11/01/2011;1,29480;107,61000;7,45000;0,83190;8,87400;1,25380;ND;7,72600;1,95580;ND;24,55300;ND;279,24000;3,45280;0,70110;ND;3,88820;4,25800;ND;ND;2,04650;1,31340;1,28390;10,07020;1,70640;1,67680;1455,86000;8,87230;8,57160;57,19000;3,97440;39,50400;39,59270;11756,42000;7,40550;2,18660;15,80010;58,48000;4,59140
12/01/2011;1,29730;108,17000;7,44960;0,83155;8,84350;1,26220;ND;7,70600;1,95580;ND;24,39000;ND;275,57000;3,45280;0,70090;ND;3,84250;4,25250;ND;ND;2,03770;1,30980;1,27840;10,08580;1,71130;1,67540;1445,89000;8,88150;8,56710;57,01700;3,97340;39,40000;39,36150;11715,84000;7,40150;2,18120;15,68310;58,50500;4,59680
13/01/2011;1,31990;109,50000;7,45000;0,83575;8,90050;1,28230;ND;7,79700;1,95580;ND;24,37000;ND;274,61000;3,45280;0,70120;ND;3,86560;4,25830;ND;ND;2,04550;1,32030;1,30520;10,26130;1,71530;1,69860;1469,15000;9,03120;8,71740;58,27500;4,03300;40,16400;39,68000;11967,43000;7,39850;2,20540;15,92920;59,61100;4,70360
14/01/2011;1,33490;110,71000;7,44980;0,84220;8,97650;1,29150;ND;7,85000;1,95580;ND;24,38400;ND;276,60000;3,45280;0,70190;ND;3,88000;4,26520;ND;ND;2,07300;1,35280;1,33000;10,37960;1,73960;1,72220;1493,78000;9,29590;8,79700;59,20200;4,08860;40,68700;40,11430;12030,62000;7,39850;2,25240;16,25000;60,65950;4,74500
17/01/2011;1,33110;109,91000;7,45000;0,83610;8,91600;1,28540;ND;7,78600;1,95580;ND;24,33500;ND;274,74000;3,45280;0,70190;ND;3,87300;4,25880;ND;ND;2,05540;1,33710;1,31390;10,35170;1,71890;1,71360;1484,14000;9,22230;8,77590;59,22700;4,06720;40,68500;39,87480;12085,48000;7,39550;2,23690;16,01250;60,62500;4,72420
18/01/2011;1,33710;110,29000;7,45090;0,83565;8,92030;1,28120;ND;7,82000;1,95580;ND;24,28500;ND;272,60000;3,45280;0,70200;ND;3,87070;4,25800;ND;ND;2,05450;1,34160;1,31820;10,39800;1,73260;1,71620;1487,21000;9,21650;8,80200;59,52700;4,08820;40,76800;39,99500;12103,98000;7,39250;2,23910;16,00360;60,80500;4,72500
19/01/2011;1,35060;110,85000;7,45130;0,84330;8,93250;1,29640;ND;7,82600;1,95580;ND;24,25800;ND;272,40000;3,45280;0,70290;ND;3,86580;4,25950;ND;ND;2,07920;1,34250;1,33880;10,50450;1,73770;1,72930;1500,81000;9,42010;8,89020;59,73600;4,12270;41,13300;40,26250;12228,87000;7,39150;2,25430;16,22680;61,31720;4,77370
20/01/2011;1,34720;110,93000;7,45180;0,84360;8,94900;1,28730;ND;7,87450;1,95580;ND;24,42000;ND;275,00000;3,45280;0,70290;ND;3,91320;4,26810;ND;ND;2,12780;1,35830;1,34630;10,48500;1,76840;1,73380;1513,54000;9,53020;8,87190;60,04300;4,12310;41,16400;40,42250;12209,23000;7,39350;2,25110;16,31880;61,48000;4,87530
21/01/2011;1,35210;111,87000;7,45330;0,84825;8,95900;1,30130;ND;7,89200;1,95580;ND;24,28500;ND;274,24000;3,45280;0,70350;ND;3,87480;4,26280;ND;ND;2,13090;1,36660;1,34750;10,53010;1,78440;1,73630;1515,18000;9,65200;8,90130;60,12700;4,13740;41,50600;40,50130;12251,25000;7,39450;2,26050;16,31460;61,68200;4,91170
24/01/2011;1,35710;112,46000;7,45300;0,85160;8,95300;1,29890;ND;7,88300;1,95580;ND;24,21900;ND;274,02000;3,45280;0,70300;ND;3,87700;4,26650;ND;ND;2,12620;1,36900;1,34980;10,58100;1,78710;1,74170;1523,05000;9,58620;8,93150;60,53100;4,15130;42,01900;40,52000;12319,03000;7,39500;2,26970;16,35050;61,92000;4,91680
25/01/2011;1,35960;112,08000;7,45390;0,86200;8,90740;1,28710;ND;7,84800;1,95580;ND;24,22200;ND;275,22000;3,45280;0,70280;ND;3,87550;4,26050;ND;ND;2,12940;1,37240;1,35950;10,59670;1,78100;1,74420;1524,95000;9,60650;8,94980;60,62400;4,15360;42,10000;40,52000;12305,86000;7,40930;2,27340;16,45930;62,30370;4,91890
26/01/2011;1,36810;112,47000;7,45230;0,86325;8,85850;1,29220;ND;7,86650;1,95580;ND;24,21900;ND;274,23000;3,45280;0,70400;ND;3,87300;4,27000;ND;ND;2,15890;1,37250;1,36300;10,65110;1,78340;1,75230;1528,28000;9,71680;9,00620;60,60600;4,17480;42,14600;40,70000;12365,11000;7,41150;2,28210;16,48960;62,53080;4,93410
27/01/2011;1,37160;113,90000;7,45380;0,85955;8,84520;1,29400;ND;7,92300;1,95580;ND;24,24000;ND;272,90000;3,45280;0,70550;ND;3,89850;4,26700;ND;ND;2,16600;1,38450;1,36510;10,68500;1,77380;1,75500;1525,37000;9,70970;9,02790;60,49900;4,18470;42,26600;40,64280;12391,33000;7,41200;2,28920;16,45740;62,55300;5,00400
28/01/2011;1,37100;112,76000;7,45400;0,86090;8,85300;1,29420;ND;7,93300;1,95580;ND;24,24800;ND;271,70000;3,45280;0,70490;ND;3,91610;4,25740;ND;ND;2,18590;1,37510;1,36440;10,67760;1,76430;1,75420;1527,75000;9,73810;9,04310;60,45700;4,18770;42,51500;40,71300;12379,37000;7,42300;2,29820;16,51030;62,74400;5,03480
31/01/2011;1,36920;112,49000;7,45440;0,86090;8,86700;1,28910;ND;7,92700;1,95580;ND;24,22300;ND;273,85000;3,45280;0,70300;ND;3,93620;4,25900;ND;ND;2,19720;1,37630;1,36790;10,67620;1,77630;1,75340;1534,05000;9,84580;9,02990;60,70000;4,18910;42,29500;40,79500;12401,38000;7,41710;2,29620;16,64170;62,85700;5,08400
01/02/2011;1,37550;112,19000;7,45480;0,85360;8,80500;1,29540;ND;7,88200;1,95580;ND;24,11100;ND;271,60000;3,45280;0,70230;ND;3,91380;4,25800;ND;ND;2,18730;1,36470;1,37170;10,71800;1,76710;1,75390;1529,77000;9,84800;9,06040;60,72200;4,19800;42,51700;40,74700;12418,70000;7,41800;2,29140;16,63670;62,95700;5,08200
02/02/2011;1,38030;112,35000;7,45490;0,85190;8,86150;1,29220;ND;7,88400;1,95580;ND;24,12400;ND;269,59000;3,45280;0,70150;ND;3,91280;4,25800;ND;ND;2,18240;1,36760;1,36490;10,74900;1,76570;1,75600;1521,85000;9,87040;9,08900;60,58300;4,19450;42,58900;40,65000;12462,41000;7,42070;2,29840;16,59740;62,88650;5,08030
03/02/2011;1,37450;112,46000;7,45570;0,84865;8,88000;1,29870;ND;7,85850;1,95580;ND;24,08800;ND;269,75000;3,45280;0,70150;ND;3,91470;4,26300;ND;ND;2,18850;1,35820;1,35960;10,69900;1,78210;1,74930;1518,90000;9,89510;9,05110;60,38300;4,16340;42,43100;40,36300;12436,82000;7,42070;2,29170;16,54270;62,67000;5,07100
04/02/2011;1,36310;111,42000;7,45440;0,84720;8,81850;1,29540;ND;7,80750;1,95580;ND;24,01800;ND;270,35000;3,45280;0,70150;ND;3,90080;4,26400;ND;ND;2,17360;1,34060;1,34480;10,61240;1,76850;1,73620;1505,75000;9,93530;8,97600;59,57500;4,13020;41,99700;40,00290;12210,64000;7,42200;2,27180;16,35380;62,15400;5,07160
07/02/2011;1,35530;111,52000;7,45460;0,84020;8,80500;1,29530;ND;7,83850;1,95580;ND;24,07000;ND;269,17000;3,45280;0,70150;ND;3,87400;4,25900;ND;ND;2,13870;1,33550;1,33800;10,55110;1,75820;1,72840;1497,50000;9,85350;8,92470;58,85500;4,10890;41,66200;39,81000;12114,61000;7,41430;2,27020;16,22280;61,62500;4,99690
